	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
WDR11	0.0384618927705736	0.0106064924695641	0.0	0.045532735334224	0.025732972579451	0.0107182351749664	0.0203460583179401	0.0072080346910936	0.061242237246693	0.0	0.0248943731868802	0.0152985076038034	0.0108613986288075	0.0	0.0	0.1227964082984473	0.0058119603467984	0.0061314342135983	0.0193579348282891	0.0087494815698266	0.0038943957776314	0.0110983848659962	0.0094464260417992	0.0134275175842596	0.0054281986239641	0.0526488100750297	0.0101601876383022	0.0111006513589743	0.0167326683871011	0.0289244529087128	0.0418963101906702	0.0011259661758349	0.0139579966212352	0.0504523886721012	0.0095940051267509	0.0051688216924051	0.0062743528032017	0.008498149650565	0.0139482867342018	0.0260517294781191	0.0115855496834494	0.0287112706221448	0.018240188924071	0.0114341942743287	0.0024896561046437	0.0222229224764619	0.0061652335759434	0.0004970792127805	0.0	0.0	0.326530612244898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3874538745387454	0.0	0.3343558282208588	0.0	0.0	0.0
WDR12	0.0	0.0053083018611146	0.0	0.0	0.0125488543135422	0.0	0.0	0.0	0.0	0.0	0.0	0.0075548208366639	0.0	0.0	0.0	0.0817728913666798	0.0050028919686897	0.0175798828086287	0.0077506611197638	0.0231942749367008	0.0072446001890598	0.0168031453879961	0.0173416565159516	0.0272195474924509	0.0287405049976021	0.0155749453506343	0.0194792673990161	0.0313818693078805	0.0074755145365166	0.0169544209721906	0.0005132828281927	0.0209259232234025	0.0152053933317813	0.0487357693467248	0.0831825249983149	0.0674666766988727	0.0996812341010937	0.0175876044428165	0.1408548900111977	0.0153687601916764	0.0573916591319267	0.1043524582228363	0.0857497907882479	0.1123938931982562	0.0861299973383314	0.1526323131148456	0.0826102656156844	0.0112375507496263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR19	0.0256113561102717	0.0052418173210068	0.0	0.0	0.0643351490102148	0.027295760360764	0.040680285123766	0.0	0.0304972619217383	0.0	0.0	0.0152909601434595	0.0108728776693188	0.0	0.0564559079701308	0.122536377690571	0.0008185025462216	0.0123076845199392	0.0273878917131798	0.008181995057201	0.019142054493854	0.0208563763409418	0.0276610064523872	0.00048740754021	0.042636545657789	0.0096356976076178	0.0130560502741208	0.0420117264973354	0.0212442919740333	0.0287088253706596	0.018748607818567	0.0209001744609713	0.0047460154639582	0.0798818224731156	0.0014147495117633	0.002355020401902	0.0275366103054652	0.0192100690938549	0.0499035742880515	0.0360989802828793	0.0298521131923612	0.0512837133625578	0.0201786484667666	0.07328074763232	0.0477510240209347	0.0947937093684452	0.1505173857091167	0.05767660615598	0.0	0.0	0.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR26	0.0128257118787974	0.010604554882197	0.0	0.0	0.0257594544698895	0.0	0.0	0.0	0.0610995855452747	0.0269059588572774	0.049567211008617	0.0228684501602612	0.0	0.0	0.0269500100911572	0.0	0.0116431506624655	0.0003136712815047	0.0160255275105682	0.0131387686677931	0.0052211333045991	0.0052276925245774	0.0027724113231319	0.0045807799211706	0.0073131591195097	0.013141798226104	0.0004636865589591	0.0040336220675325	0.0067024486982134	0.0170223919439822	0.0051267906471782	0.0139402188128213	0.0001127003025854	0.0206010850414092	0.0275660189321107	0.0024605550842103	0.0265221030890288	0.0145561507506078	0.0077849901116546	0.0211503760975588	0.0284708692563003	0.0001104263263932	0.0465327540673611	0.023125600523817	0.0139124286394902	0.0090233489210562	0.0289304537606952	0.0146409716030687	0.0946236559139784	0.0	0.3333333333333335	0.0	0.0	0.0	0.0	0.0	0.2727272727272727	0.0	0.0	0.88671875	0.0	0.0	0.0	0.0
WDR3	0.0	0.0157089705026488	0.0	0.0227141152035244	0.0	0.01085302094881	0.0408515490177776	0.0036020649812499	0.0303314415410943	0.0268502236280498	0.0243269254561177	0.0187922429469995	0.0320559454909251	0.0544257522533958	0.0261163116211314	0.0	0.0064515477081175	0.0020259765315825	0.0128339515045666	0.0084297254426551	0.0034221130695716	0.0075543279985598	0.0183909967002869	0.0066603814732665	0.0169810253942286	0.0059853681794972	0.0014736284006202	0.0106379297073252	0.0022212285279488	0.0026790340789404	0.0013179859002288	0.0065611168668136	0.0044472166250853	0.0148155586307797	0.0693476047697474	0.0097749509569077	0.0610789569121242	0.0013545747450764	0.0664754436587767	0.0449348869814869	0.0027631373368196	0.0478114842195313	0.0337580387441147	0.0409296446180583	0.0722083562997033	0.0819067621057988	0.0468511267470578	0.0252126719753747	0.0	0.0	0.3673469387755103	0.0	0.3009708737864078	0.3499999999999999	0.4005305039787799	0.0	0.0	0.0	0.0	0.0	0.3650306748466257	0.4889380530973451	0.1497797356828194	0.0
WDR33	0.0127544623095775	0.0211656949039904	0.0564141592238486	0.0	0.038184317244706	0.0273863102722305	0.0202828892163139	0.0071961020749123	0.0	0.0537773117188946	0.0737119368789148	0.0186383833476321	0.0051822693846403	0.0	0.1358697381841462	0.122451649046417	0.0167087007637911	0.023400710355752	0.0084121237282197	0.0045622182412563	0.0239931548399015	0.0160242680579402	0.0188214328248833	0.0001216248780997	0.0071105316304213	0.0271519090580528	0.0023762949429432	0.006238081157213	0.0102386371319059	0.0128347845587455	0.0437966455448755	0.0044370051208499	0.0008088733058585	0.0279428061783773	0.018450942430756	0.0200454463968289	0.0127067658116217	0.0083678016297949	0.0304370748568187	0.0160037501191401	0.017861676607304	0.019656434691233	0.0063883682280811	0.0134579311142177	0.0181081113701093	0.0217122023543331	0.0016122744458613	0.0029346306909717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0736196319018405	0.0	0.0	0.0
WDR35	0.0	0.0	0.0	0.0	0.0638733199196998	0.0108102247250465	0.0	0.0035937354588546	0.0289712328772946	0.0	0.0248655587742746	0.0037368820137665	0.0108432762934128	0.0549365424434405	0.0	0.0814222537850941	0.046113810295026	0.0047459447006756	0.0626016260454747	0.0240053666732693	0.0208914056939993	0.0733634102405473	0.0250499017140229	0.0210868560048187	0.0146025839833683	0.0293109544422351	0.0352808383264949	0.0078975947033705	0.0061401335476338	0.03457960148845	0.0585941423540706	0.0224985076624253	0.0149863063935888	0.0484155401991911	0.0439101755384982	0.0148395795612998	0.0416602825862449	0.0091953881221579	0.0407166415210586	0.0607503180684167	0.0719106403471471	0.0272970386108312	0.0301286302728501	0.0632242310262843	0.0920401590775403	0.0512676689175535	0.1346359113470076	0.0041317625672663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1015625	0.0	0.1106194690265486	0.3480176211453745	0.0402010050251256
WDR4	0.0	0.0053128657140062	0.0	0.0227579232719673	0.0	0.0	0.0	0.0	0.0306842151108996	0.0	0.0250608725535726	0.0076693293185048	0.0108867212891186	0.0	0.0	0.0	0.0066463989359373	0.0013308599079408	0.0019922033603345	0.0070413145861569	0.0055391703808237	0.0017019647640692	0.0044341298666015	0.0037124380924063	0.0086668074822604	0.0091437679916757	0.0057207908737657	0.0071603656887361	0.0042955134754072	0.0094515200686259	0.0044581193710736	0.0033292964793839	0.0090172780018625	0.0463525580193743	0.1093473587374332	0.0393125603233971	0.0633943515007244	0.0542808191622951	0.0833694709203591	0.0289832207592687	0.0843990493406787	0.0505211122415492	0.0916921221929707	0.0815608060859614	0.0973642161449087	0.1084097911708492	0.077946387177026	0.0162118518262139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6216814159292036	0.0	0.0
WDR43	0.0	0.0	0.0	0.0	0.0128798689529597	0.0	0.0	0.0	0.0	0.0	0.0	0.0153670206991786	0.0054429070368139	0.0	0.0280500093497627	0.0	0.0045204790971092	0.0002455443229563	0.0014746885986826	0.0051568950150554	0.0024490045907323	0.0009182584677058	0.0042873106621249	0.0032806704918983	0.0059978469843705	0.0054279551240006	0.000710474121939	0.0057360452655256	0.0032555445152345	0.0095154137197896	0.0054676438467163	0.0007520367771785	0.0188918059122404	0.0285524429652753	0.0777372418042196	0.0103140442660734	0.0782124342999716	0.0237727907339539	0.0644578180343224	0.0297754756549629	0.0241223161838008	0.0775048563858244	0.0170768316754773	0.025013764204985	0.0990270957882002	0.1086521248493554	0.0351022039588374	0.0033445830792384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3480176211453745	0.0402010050251256
WDR48	0.012837516619687	0.0211326545775098	0.0	0.0683098160747016	0.0130373775459284	0.0055035021333935	0.0	0.0	0.0	0.0	0.0	0.0038245789644714	0.0162454334179962	0.0	0.0277448153678532	0.0	0.0526200129762749	0.0563398669045815	0.0124488249758066	0.0245197850646535	0.0407133973982434	0.0382688748822236	0.041043099737735	0.0058411225200448	0.0248733213607394	0.0980983396817093	0.0167587864330773	0.0279579234023889	0.0016817776382346	0.0513688908478619	0.0724122124669055	0.0032873359860239	0.0629709352733952	0.0532989842340961	0.0012246159084706	0.0476392694288058	0.0029513313534989	0.0418171219128873	0.0425513462507263	0.0249439523812907	0.0559519505303219	0.0556272241828664	0.0083759332332882	0.0459358198390958	0.0101703585154359	0.0599197244319104	0.0851163234011953	0.0092627277306415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR5	0.0128253476790324	0.0053077986973163	0.0	0.0	0.0388252484523258	0.0055038608361993	0.0	0.0	0.0	0.0	0.0	0.0230859308081861	0.0108117914228179	0.0	0.0	0.0409510646332067	0.0114186622230383	0.0097879466890168	0.0084543849830735	0.0144723326818997	0.0166466669203205	0.0094781132833697	0.0159971790099904	0.0123705581172881	0.0135880812782982	0.0052254594138693	0.0109931209180164	0.0082801300428929	0.0090112851161878	0.0095789654996906	0.0073705591127816	0.0015161188987922	0.0161043760607452	0.0250402296342691	0.0600559423303559	0.0344404814597532	0.043050361166731	0.0444551726805291	0.0258225954428949	0.0419350668665258	0.0480253202970535	0.0464517971701552	0.0680888475086733	0.0007573703193466	0.050216960288927	0.0665679507654253	0.0318992287530525	0.0066264319856179	0.0	0.376425855513308	0.0	0.0	0.0	0.0	0.0	0.3111111111111111	0.0	0.0	0.4391143911439115	0.515625	0.0	0.0	0.0	0.0
WDR62	0.0128041486209341	0.0209115459922102	0.0	0.0227613254122775	0.050989964572938	0.0164258142173141	0.0201080766759676	0.0036029387145178	0.091551596211938	0.0269180935915279	0.0	0.0265232568468543	0.010608523254838	0.0	0.0	0.0	0.0022636855438051	0.0076149318805566	0.001265673745784	0.0261250824650648	0.0051225353870255	0.0187847870481142	0.0239791691461776	0.0067851607172958	0.0217806986180937	0.0008293879924391	0.0376803587048936	0.0162677412846209	0.004169720346449	0.0108044860652823	0.0002095885429924	0.0136074561720157	0.0683181156311609	0.2908982455026855	0.0670409446512767	0.1112600803758809	0.1573752282447725	0.0754072890637356	0.2127952726966892	0.0397726195511665	0.2608558029329881	0.3350106309307891	0.2375398263762621	0.2021588691147823	0.1397795682172988	0.2396382585311195	0.2816743853547845	0.0289981929790795	0.0	0.0	0.2448979591836734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR74	0.0128159278476751	0.0158306741571786	0.0	0.0	0.0127768863081611	0.0	0.0204373349215511	0.0	0.0	0.0	0.0500121380787291	0.0	0.0	0.0	0.0	0.0817011861376022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034698019712379	0.0182271286514089	0.0828692973943811	0.0585510424995336	0.0370563865829239	0.037796192711853	0.0703684206381406	0.0278813034762924	0.0618220086349474	0.0542900255399292	0.0360407972156635	0.0019076661972822	0.0838562228142048	0.0758051246598324	0.003735311298816	0.0119792666695075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR75	0.0	0.0	0.0	0.0	0.038914312572561	0.0	0.0409642694206731	0.0071955616867358	0.0307663900725593	0.0	0.0	0.0154503279798793	0.0	0.0	0.02817530809133	0.0	0.0088011901772049	0.0064995795992843	0.0079533572508107	0.0046231324414501	0.0021167009655403	0.0118731205959585	0.0102125100677368	0.0064472131319859	0.0100979325739169	0.0074838017050438	0.0002261775299348	0.0088497127467074	0.0037341914885464	0.0085828406332974	0.0029435782167083	0.0009807572449228	0.0255029085155818	0.0043104273341004	0.078484103088771	0.0365226540165854	0.0660890202998933	0.0405545924110714	0.0724718566026123	0.0094304768973373	0.0133826936494038	0.0559412877969313	0.0412298638163406	0.0200603653069999	0.0875975232386076	0.0995076317783371	0.0088334808595888	0.008415669250654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1806167400881057	0.0
WDR77	0.0	0.0	0.0	0.0455319474368124	0.0	0.0054977997768815	0.0	0.0	0.0	0.0	0.0	0.011597471636198	0.0	0.0	0.0	0.0409321452723225	0.0056767457035578	0.0036523380045979	0.0136315172152417	0.0003166640809627	0.0032008990811446	0.0019220475947516	0.0024828322515643	0.0060855253745451	0.0130666420490757	0.0072878771361099	0.0041476579859361	0.0052571176114104	0.0019465473065081	0.0152141119970283	0.0025651223814504	0.0008829169161472	0.0215496331773485	0.0215819379411995	0.091483292482846	0.0453960237199422	0.0293645623936136	0.0020882593352126	0.0679979771687302	0.0071082663248094	0.0120422584466739	0.0576987778551695	0.032369872315135	0.0525465657379625	0.0937582396204354	0.0766765671781792	0.0705933350095528	0.0082701753892474	0.0	0.4512040557667934	0.3673469387755103	0.0	0.3009708737864078	0.0	0.4005305039787799	0.0	0.0	0.0	0.0	0.0	0.3650306748466257	0.0	0.1497797356828194	0.0
WDR82	0.0	0.0104956638953794	0.0	0.0	0.0130272043570538	0.0219334358414524	0.0	0.0	0.0	0.0270041801770258	0.0	0.0153949788306072	0.0	0.0	0.0555965425330501	0.0	0.0179076574432442	0.00202409892668	0.0267642074208118	0.0005333850116102	0.0034412146022526	0.0011713538107006	0.0008597979939936	0.0038577150684974	0.0149588619176047	0.0115175548684567	0.0021090606514726	0.0050519123107338	0.0017866870577387	0.0136418426293669	0.0026359087989397	0.0004218166755385	0.010464839886069	0.0456584434715293	0.0027871106997672	0.0488666809549821	0.0043056034520718	0.0404863445630971	0.0309157382752189	0.0203542137617934	0.0430677159941342	0.0096256030526106	0.0122514782503926	0.0396521076183074	0.0024075406281983	0.0340119989929298	0.0681216605764977	0.0197338322847403	0.0	0.0	0.0	0.0	0.0	0.0	0.6578249336870028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR83	0.0128406432407842	0.0	0.0	0.0	0.0130534378730448	0.0110108140202488	0.0	0.0	0.0	0.0	0.0	0.0038817037432695	0.0	0.0	0.0	0.0	0.0115135016532968	0.0032531242839682	0.0001277872908646	0.0244178330358801	0.0026939190286746	0.0050180107445591	0.0056651254794121	0.0094648125731263	0.0191973055975351	0.0092224801162653	0.0170303894078719	0.0092147751530898	0.0079190068096456	0.0126874194948522	0.0117543150406821	0.0097610059160154	0.0062695751710478	0.0385536809232749	0.0216372542121882	0.0241187151281259	0.0100074334958902	0.0151825160226426	0.0050204601446414	0.0217882740905208	0.0375846537308642	0.0116968558054139	0.0728275425993418	0.0033906293922388	0.0210216826883534	0.021470941371712	0.019973493978853	0.0182344299361215	0.0	0.0	0.2448979591836734	0.0	0.0	0.0	0.0	0.0777777777777777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR83OS	0.0	0.0053128678695476	0.0	0.0	0.0130422801841851	0.0053180449186034	0.0	0.0	0.0307461559399379	0.0	0.0	0.0077156483836364	0.0	0.0	0.0276326533866696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0182085375693831	0.0149453223766156	0.0062628006290538	0.0058542084818766	0.0396353816852827	0.008682842440917	0.0352950478582429	0.0055836185195351	0.0048549885523958	0.0095317814293231	0.0014771526617891	0.0111715842912012	0.007656581620125	0.0219801334500044	0.0563024219515363	0.019520862580386	0.0	0.0	0.2448979591836734	0.0	0.0	0.0	0.0	0.0777777777777777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDTC1	0.0128067181902526	0.0053104480852674	0.0	0.0	0.0	0.0164760468445025	0.0407339611650182	0.0036034600810994	0.0	0.0	0.0	0.0302185453121044	0.0	0.0	0.0	0.0816592187062017	0.0139421691434392	0.0093850797371289	0.0277137009847337	0.0068638558753088	0.0002291559776354	0.0066477411444548	0.0034766036067703	0.0109892654065978	0.0127656649690141	0.025967821382183	0.01787668606994	0.0045887653470169	0.0147484465727991	0.0167703209350319	0.0072846659088917	0.0068846136696763	0.0428078808025681	0.0664880263532935	0.0439507051521804	0.0365405203491309	0.0349292119851952	0.0482682510309092	0.0605526807260437	0.0166615339884228	0.0451327061298587	0.0598052264605984	0.0058871861547615	0.0702300205652765	0.0521005860438173	0.082593096452193	0.0417651459930897	0.041500359550941	0.2129032258064516	0.0	0.5102040816326531	0.0	0.0	0.2499999999999999	0.3236074270557029	0.0	0.0	0.5172413793103449	0.5239852398523986	0.0	0.5153374233128835	0.504424778761062	0.1762114537444934	0.271356783919598
WEE1	0.0128315242855386	0.0106137864359013	0.0	0.0	0.0260188924953911	0.0	0.0405833377725382	0.0	0.0306886167892808	0.0	0.0250361426609588	0.0115800882603927	0.0	0.0	0.0281714294786013	0.0408752255654703	0.0054288819631889	0.0016098130003982	0.0381896109890367	0.0060218433014535	0.0028865399602485	0.0049447249440613	0.0082476679898797	0.0048204181684472	0.012072725270954	0.0054043325374715	0.0028507704934479	0.0115041343155213	0.0134992812414442	0.0106590290337095	0.0019728398901229	0.003057581562225	0.043252852130952	0.0992918984552783	0.0225564822641181	0.0622695332184993	0.0046822680066639	0.0516672916879005	0.0030210067514988	0.0273022348391349	0.1738862157118538	0.0183657962670153	0.0805799189409313	0.0205457313230818	0.0455979319594676	0.0408924190556752	0.0269073654221252	0.0866842398698246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4493392070484582	0.0
WFIKKN2	0.0128120924841451	0.0106257277537979	0.0	0.0	0.0257059902811057	0.0109923299422769	0.0	0.0	0.0	0.0	0.0249935138683748	0.0	0.0107900866913413	0.0	0.0	0.0	0.2752483503178496	0.1694242496364802	0.0435530557981242	0.2227126026188557	0.1026693763933361	0.0085703151117054	0.1578027596838778	0.0107684346199329	0.0892000652312346	0.1025208335590294	0.028177678808578	0.1078120551040588	0.0660648069418931	0.0690448531919777	0.2724953077824271	0.1232443379334733	0.2456654325889994	0.3880260220625194	0.2562072157237267	0.2265070186527046	0.1865172121321415	0.3041153203557734	0.4325816485898925	0.0976918875807938	0.3725862000315426	0.1962241110881996	0.2014905234625043	0.4124230904903294	0.1544340914990552	0.4616270438747426	0.6761822812635082	0.130198347333111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
WFS1	0.0	0.0053115335249016	0.0	0.022362412740245	0.0126544240568247	0.0163987573054491	0.0	0.0036033239566125	0.0	0.0	0.0248105613829154	0.0113999060660134	0.0	0.05437870658282	0.0	0.0817018960941786	0.0067492119273826	0.0141251382611831	0.0140221003930886	0.0063371175294906	0.0358997729853181	0.0232765194176139	0.0350087789676411	0.0158370249999053	0.0445016744582867	0.0041246165985345	0.0515737700035999	0.0121745477735699	0.0102856888115137	0.0516984310673994	0.020446184089671	0.0141162427249157	0.053324998318622	0.028029918513989	0.0235110311109825	0.0938486243818514	0.022854483686338	0.0705294964691521	0.2176180789729679	0.1483378932307565	0.074388885613955	0.0460549497850596	0.1006544485200684	0.1887689338336708	0.0525024528313441	0.2272373562263788	0.2856937100297256	0.075364843412576	0.0	0.0	0.0	0.0	0.0	0.5394736842105261	0.3448275862068966	0.0	0.0	0.0	0.3136531365313653	0.0	0.4294478527607361	0.0	0.5594713656387666	0.0
WHAMM	0.0	0.0053086214151344	0.0	0.0	0.0	0.0054885755045181	0.0	0.0	0.0	0.0270709884455888	0.0	0.0076519562069597	0.0	0.0	0.0557907570147381	0.0	0.0669855584157028	0.0204923830173815	0.0332882041786037	0.09454184487628	0.0447545815489534	0.0665884569997072	0.0572370163561806	0.0300775064061279	0.1329301715583642	0.0378779915092978	0.0603575197541566	0.1099936642149409	0.0383172122714442	0.0599525820963036	0.0487950828680459	0.1559111895477934	0.0112931374811618	0.0668384180838164	0.0136534189342546	0.0075262953253833	0.0033410344036184	0.032755220297664	0.0455622316390681	0.0041880104298004	0.0234628501092855	0.0058240107920635	0.0067794483195637	0.0448804835748167	0.0183531443716065	0.0219193093654574	0.0239402538750244	0.0425348656181886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3348017621145374	0.0
WHRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIF1	0.0	0.0053139265581827	0.0	0.0	0.0130514483140392	0.0054694985305525	0.0	0.0	0.0	0.0	0.0249213345520597	0.0	0.0054479303572031	0.0548449363936326	0.0	0.0	0.2273186301793787	0.278486774612698	0.2821526990338025	0.1828670472910802	0.159373169516449	0.3704699730051223	0.2563685789562798	0.0764974243294084	0.1129884140037091	0.2681775121256519	0.182899166624765	0.1516009562562106	0.3185641997611377	0.2381064442162288	0.3647670119472447	0.1520664145323013	0.2684816164036735	0.7028731911555862	0.0163062518759893	0.4015253655848497	0.3545233163312837	0.4936181533778994	0.6433433987747806	0.0487387207176434	0.5205472038940426	0.0	0.0	0.1188165687928609	0.0804064113666193	0.5774945892204785	0.5094719748787472	0.2207024900214985	0.0	0.0	0.1360544217687075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIPF1	0.0	0.0106096471770334	0.0	0.0	0.0250982942948629	0.0270443477309044	0.0380774331664781	0.0036010938218478	0.0	0.0530703717364451	0.0	0.0333101071859122	0.005402713868843	0.0	0.0	0.0407836899647351	0.0261927342011559	0.3610056677556721	0.254091150465798	0.371278644037867	0.5803474875524162	0.1033076725512256	0.2385929964556483	0.0062844024548361	0.1176215577568292	0.4218843444802892	0.1868701040971939	0.0857948551681681	0.4501754780160662	0.0486966883309369	0.2634693295071049	0.0416376635068776	0.0886476897942287	0.036596069586045	0.0765473741002606	0.0948245695048561	0.0199921689360589	0.0965783833121078	0.0537285884729991	0.0040815027438836	0.1570881349490836	0.0186927816452868	0.038234356446315	0.139536036271598	0.0606657872431558	0.0972381042788654	0.1023600392277566	0.022666895478644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1806167400881057	0.0
WIPF2	0.0	0.0	0.0	0.0	0.0129574119219568	0.0381075661664528	0.0202320260525727	0.0071937018148598	0.0	0.0	0.0	0.014889474452781	0.0054056123980237	0.0	0.0	0.0406540152141448	0.0248702716247809	0.0137103892984456	0.0112143443417276	0.0026796972543457	0.0446400269227052	0.0223269949221419	0.0333947229401191	0.0038070538879718	0.03045122367789	0.0293803838953059	0.0379109513135946	0.0331629920437487	0.0210119703686119	0.0174760173103715	0.0159365092021089	0.0217624924733788	0.0058545874162525	0.0131266989220083	0.0400764404120328	0.0247108457618332	0.003092997869677	0.0023180159419329	0.0292470978436346	0.0208083345418896	0.0029615113871739	0.0038072824511936	0.0554295011074684	0.0097204462081658	0.0584231582792986	0.0279386455878388	0.0154907213532697	0.0116978745107019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIPF3	0.0	0.0	0.0	0.0	0.0	0.0109115428792023	0.0390904100273175	0.0	0.0	0.0	0.0	0.0112748247633707	0.0052548334443051	0.0	0.0	0.0	0.0282754253498946	0.0797659484456137	0.0157734969229767	0.0038305504643492	0.25510786877295	0.1114572199112027	0.1644322845134287	0.0162271742080065	0.0033131416925304	0.1173402676255165	0.0264475597409714	0.0102400951303846	0.1122803768771168	0.0329542959941266	0.0514056622782228	0.0293862201705862	0.0608289377746866	0.1654706069794559	0.1021540116038386	0.1369576553236447	0.0823249958032147	0.0479698527280938	0.0055119318915453	0.023100467449224	0.1545352833965051	0.2759923489290861	0.0370145458394121	0.1577557417018329	0.1188936917966661	0.1009898236357664	0.1785700617939985	0.0408276482762491	0.0	0.0	0.0	0.3537414965986395	0.0	0.0	0.0	0.0111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIPI1	0.0	0.0106250323810961	0.0	0.0227706708584425	0.0	0.0054938384537436	0.020530927334761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058345626829364	0.0061133711849201	0.0008443929862579	7.678374092567017e-05	0.0192020252976549	0.0017024820314717	0.0071886277287586	0.0042442761483047	0.0021133369977176	0.0110668904805655	0.002800837497399	0.002245479795438	0.0019115150843067	0.0085196469439245	0.0066787510776964	0.0008739804831599	0.0010868141382993	0.0113310801564925	0.0268172056398402	0.0200116608682888	0.0087054867436848	0.0381107523593078	0.0191301514657814	0.0036543156633414	0.0221842940062018	0.0166435860294039	0.038892703665668	0.0696852968388271	0.0520597714129938	0.0382874005817073	0.021152097712079	0.0749298698806548	0.0	0.0	0.2653061224489796	0.0	0.0	0.0	0.0	0.0888888888888888	0.7348484848484849	0.0	0.0	0.0	0.3251533742331288	0.0	0.0	1.0
